,IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,lng,lat,Location,PdId,zip_code,18-24 Total,18-24 Less than high school graduate,18-24 High school graduate,18-24 Some college or associate's degree,18-24 Bachelor's degree or higher,25 Total,25 Less than 9th grade,25 9th to 12th grade,25 High school graduate,"25 Some college, no degree",25 Associate's degree,25 Bachelor's degree,25 Graduate or professional degree,Population 16 years and over,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Median household income,Mean household income,Median family income,Mean family income,Per capita income,Median nonfamily income,Mean nonfamily income,Median earnings for workers,Civilian noninstitutionalized population,With health insurance coverage,No health insurance coverage
6723,180302166,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/23/2018,15:00,CENTRAL,NONE,0 Block of JEFFERSON ST,-122.41334916427236,37.808466736890814,POINT (-122.41334916427238 37.80846673689081),18030216606244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6724,180300790,DISORDERLY CONDUCT,DISTURBING THE PEACE,Monday,04/23/2018,14:20,CENTRAL,"ARREST, BOOKED",300 Block of JEFFERSON ST,-122.41827069671908,37.80785198380142,POINT (-122.41827069671908 37.80785198380142),18030079019022,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6725,180300320,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/23/2018,12:18,CENTRAL,NONE,2600 Block of MASON ST,-122.41400317832917,37.80796947292687,POINT (-122.41400317832917 37.80796947292687),18030032006244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6726,180300320,OTHER OFFENSES,EVADING A POLICE OFFICER RECKLESSLY,Monday,04/23/2018,12:18,CENTRAL,NONE,2600 Block of MASON ST,-122.41400317832917,37.80796947292687,POINT (-122.41400317832917 37.80796947292687),18030032027175,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6727,180300687,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,04/23/2018,12:00,CENTRAL,NONE,LOMBARD ST / JONES ST,-122.4163276238439,37.80241031772662,POINT (-122.4163276238439 37.80241031772662),18030068706242,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6728,186091032,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,04/23/2018,11:45,CENTRAL,NONE,LOMBARD ST / JONES ST,-122.4163276238439,37.80241031772662,POINT (-122.4163276238439 37.80241031772662),18609103206244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6729,180307780,OTHER OFFENSES,HARASSING PHONE CALLS,Monday,04/23/2018,02:00,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.41033761357582,37.80651287685515,POINT (-122.41033761357582 37.806512876855145),18030778028135,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6730,180299513,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,04/22/2018,23:24,CENTRAL,"ARREST, BOOKED",400 Block of BEACH ST,-122.41644364340969,37.80711797306653,POINT (-122.41644364340969 37.80711797306653),18029951362050,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6731,180299513,WARRANTS,WARRANT ARREST,Sunday,04/22/2018,23:24,CENTRAL,"ARREST, BOOKED",400 Block of BEACH ST,-122.41644364340969,37.80711797306653,POINT (-122.41644364340969 37.80711797306653),18029951363010,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6732,186091822,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,22:50,CENTRAL,NONE,1300 Block of STOCKTON ST,-122.4087836630282,37.798099861687795,POINT (-122.40878366302819 37.798099861687795),18609182206244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6733,186091935,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,22:30,CENTRAL,NONE,NORTHPOINT ST / TAYLOR ST,-122.41543547309445,37.806341889181354,POINT (-122.41543547309443 37.80634188918135),18609193506244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6734,180299262,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,04/22/2018,20:36,CENTRAL,NONE,UNION ST / STOCKTON ST,-122.40919390461559,37.800443875105316,POINT (-122.4091939046156 37.80044387510532),18029926228160,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6735,180299096,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/22/2018,20:05,CENTRAL,NONE,MASON ST / GREEN ST,-122.41228520862579,37.79909450415366,POINT (-122.41228520862579 37.79909450415366),18029909672000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6736,186091800,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,18:20,CENTRAL,NONE,FRANCISCO ST / MASON ST,-122.41343320199933,37.804685049958216,POINT (-122.41343320199933 37.804685049958216),18609180006244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6737,180317507,LARCENY/THEFT,PETTY THEFT BICYCLE,Sunday,04/22/2018,16:24,CENTRAL,NONE,500 Block of BAY ST,-122.4160696227874,37.80525829359549,POINT (-122.41606962278739 37.805258293595486),18031750706313,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6738,180298349,LARCENY/THEFT,GRAND THEFT BICYCLE,Sunday,04/22/2018,15:30,CENTRAL,NONE,FILBERT ST / STOCKTON ST,-122.40937348990074,37.8013694186977,POINT (-122.40937348990074 37.8013694186977),18029834906314,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6739,180298725,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,15:00,CENTRAL,NONE,300 Block of BEACH ST,-122.4148223174428,37.80743145987235,POINT (-122.41482231744281 37.80743145987235),18029872506244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6740,180298725,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Sunday,04/22/2018,15:00,CENTRAL,NONE,300 Block of BEACH ST,-122.4148223174428,37.80743145987235,POINT (-122.41482231744281 37.80743145987235),18029872509250,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6741,186092074,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,04/22/2018,14:22,CENTRAL,NONE,BEACH ST / THE EMBARCADERONORTH ST,-122.40905521632048,37.808109957345636,POINT (-122.40905521632047 37.80810995734563),18609207406372,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6742,180299234,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,14:00,CENTRAL,NONE,0 Block of BAY ST,-122.40642963346114,37.80656886145246,POINT (-122.40642963346117 37.80656886145246),18029923406244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6743,180297937,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,04/22/2018,12:14,CENTRAL,"ARREST, BOOKED",2200 Block of LEAVENWORTH ST,-122.41777148468992,37.80150566034537,POINT (-122.41777148468992 37.80150566034537),18029793765015,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6744,186091850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,04/22/2018,12:00,CENTRAL,NONE,100 Block of BAY ST,-122.40992047688057,37.80613269555307,POINT (-122.40992047688057 37.80613269555307),18609185006244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6745,180297517,NON-CRIMINAL,FOUND PROPERTY,Sunday,04/22/2018,09:19,CENTRAL,NONE,600 Block of PACIFIC AV,-122.40603020907436,37.79705855398941,POINT (-122.40603020907437 37.79705855398941),18029751772000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6746,180298167,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,04/22/2018,02:00,CENTRAL,NONE,300 Block of BAY ST,-122.41278223697556,37.80566546845228,POINT (-122.41278223697557 37.80566546845228),18029816706304,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6747,186090539,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/22/2018,00:25,CENTRAL,NONE,COLUMBUS AV / JACKSON ST,-122.40441762074819,37.7963018735739,POINT (-122.40441762074818 37.79630187357391),18609053928150,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6748,186096800,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,04/22/2018,00:01,CENTRAL,NONE,FRANCISCO ST / JONES ST,-122.41670118302416,37.80427488586658,POINT (-122.41670118302416 37.80427488586658),18609680006374,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6749,180309667,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,04/21/2018,22:05,CENTRAL,NONE,2600 Block of JONES ST,-122.41691595708026,37.805694248558005,POINT (-122.41691595708026 37.80569424855801),18030966705073,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6750,180309667,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,04/21/2018,22:05,CENTRAL,NONE,2600 Block of JONES ST,-122.41691595708026,37.805694248558005,POINT (-122.41691595708026 37.80569424855801),18030966771024,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6751,180297028,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,04/21/2018,20:00,CENTRAL,NONE,300 Block of COLUMBUS AV,-122.40684291345379,37.798058720599144,POINT (-122.4068429134538 37.79805872059914),18029702864070,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6752,186090642,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,04/21/2018,20:00,CENTRAL,NONE,BAY ST / JONES ST,-122.41689153662243,37.8052112316081,POINT (-122.41689153662242 37.805211231608105),18609064228150,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6753,180307069,NON-CRIMINAL,LOST PROPERTY,Saturday,04/21/2018,18:00,CENTRAL,NONE,0 Block of FRESNO ST,-122.40674974557295,37.798485029139144,POINT (-122.40674974557295 37.79848502913914),18030706971000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6754,180300392,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,04/21/2018,17:00,CENTRAL,NONE,2500 Block of MASON ST,-122.41381429243214,37.807036207118266,POINT (-122.41381429243214 37.807036207118266),18030039206242,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6755,180300392,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/21/2018,17:00,CENTRAL,NONE,2500 Block of MASON ST,-122.41381429243214,37.807036207118266,POINT (-122.41381429243214 37.807036207118266),18030039209320,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6756,180298678,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,04/21/2018,16:55,CENTRAL,NONE,500 Block of NORTHPOINT ST,-122.4162596189654,37.806186121266826,POINT (-122.41625961896541 37.80618612126683),18029867806224,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6757,180298678,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/21/2018,16:55,CENTRAL,NONE,500 Block of NORTHPOINT ST,-122.4162596189654,37.806186121266826,POINT (-122.41625961896541 37.80618612126683),18029867809320,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6758,180296246,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,04/21/2018,16:32,CENTRAL,"ARREST, BOOKED",200 Block of JEFFERSON ST,-122.41665048206421,37.80816605335633,POINT (-122.41665048206421 37.80816605335633),18029624662050,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6759,180295981,VEHICLE THEFT,"AUTO, GRAND THEFT OF",Saturday,04/21/2018,15:13,CENTRAL,JUVENILE BOOKED,100 Block of CHESTNUT ST,-122.40638450904041,37.80463807856165,POINT (-122.40638450904042 37.804638078561645),18029598107027,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6760,180295981,OTHER OFFENSES,EVADING A POLICE VEHICLE OR BICYCLE,Saturday,04/21/2018,15:13,CENTRAL,JUVENILE BOOKED,100 Block of CHESTNUT ST,-122.40638450904041,37.80463807856165,POINT (-122.40638450904042 37.804638078561645),18029598127177,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6761,180295981,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,04/21/2018,15:13,CENTRAL,JUVENILE BOOKED,100 Block of CHESTNUT ST,-122.40638450904041,37.80463807856165,POINT (-122.40638450904042 37.804638078561645),18029598165015,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6762,180296218,NON-CRIMINAL,FOUND PROPERTY,Saturday,04/21/2018,14:30,CENTRAL,NONE,700 Block of VALLEJO ST,-122.40979166229265,37.79850834804346,POINT (-122.40979166229266 37.79850834804346),18029621872000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6763,180295486,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Saturday,04/21/2018,11:45,CENTRAL,NONE,COLUMBUS AV / GREEN ST,-122.40901700761327,37.79948807176329,POINT (-122.40901700761329 37.799488071763285),18029548604114,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6764,180295884,NON-CRIMINAL,LOST PROPERTY,Saturday,04/21/2018,11:00,CENTRAL,NONE,200 Block of BEACH ST,-122.41317895884501,37.807638753051506,POINT (-122.41317895884501 37.80763875305151),18029588471000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6765,180296092,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,04/21/2018,10:30,CENTRAL,NONE,2500 Block of MASON ST,-122.41381429243214,37.807036207118266,POINT (-122.41381429243214 37.807036207118266),18029609206113,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6766,180297636,LARCENY/THEFT,THEFT OF COMPUTERS OR CELL PHONES,Saturday,04/21/2018,08:40,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.41052474222884,37.807445116235506,POINT (-122.41052474222883 37.807445116235506),18029763606126,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6767,180297636,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,04/21/2018,08:40,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.41052474222884,37.807445116235506,POINT (-122.41052474222883 37.807445116235506),18029763615200,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6768,180301754,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,04/21/2018,03:00,CENTRAL,NONE,BROADWAY ST / KEARNY ST,-122.40547592923065,37.79801806877444,POINT (-122.40547592923066 37.79801806877444),18030175402004,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6769,180301754,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",Saturday,04/21/2018,03:00,CENTRAL,NONE,BROADWAY ST / KEARNY ST,-122.40547592923065,37.79801806877444,POINT (-122.40547592923066 37.79801806877444),18030175404146,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6770,180301754,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,04/21/2018,03:00,CENTRAL,NONE,BROADWAY ST / KEARNY ST,-122.40547592923065,37.79801806877444,POINT (-122.40547592923066 37.79801806877444),18030175409320,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6771,180294717,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,04/20/2018,20:00,CENTRAL,NONE,BEACH ST / JONES ST,-122.41726505314516,37.807073051214964,POINT (-122.41726505314516 37.80707305121497),18029471706244,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6772,180293929,WEAPON LAWS,FIREARM WITH ALTERED IDENTIFICATION,Friday,04/20/2018,18:58,CENTRAL,NONE,UNION ST / TAYLOR ST,-122.41412142907744,37.79982285795186,POINT (-122.41412142907744 37.79982285795186),18029392927122,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6773,180293929,NON-CRIMINAL,FOUND PROPERTY,Friday,04/20/2018,18:58,CENTRAL,NONE,UNION ST / TAYLOR ST,-122.41412142907744,37.79982285795186,POINT (-122.41412142907744 37.79982285795186),18029392972000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6774,180300518,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,04/20/2018,17:00,CENTRAL,NONE,100 Block of BAY ST,-122.40992047688057,37.80613269555307,POINT (-122.40992047688057 37.80613269555307),18030051806243,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6775,180293220,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Friday,04/20/2018,14:14,CENTRAL,JUVENILE BOOKED,900 Block of GRANT AV,-122.40663400369971,37.79558440570673,POINT (-122.4066340036997 37.79558440570673),18029322006394,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6776,180293220,OTHER OFFENSES,CONSPIRACY,Friday,04/20/2018,14:14,CENTRAL,JUVENILE BOOKED,900 Block of GRANT AV,-122.40663400369971,37.79558440570673,POINT (-122.4066340036997 37.79558440570673),18029322026080,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6777,180293220,OTHER OFFENSES,POSSESSION OF FIRECRACKERS,Friday,04/20/2018,14:14,CENTRAL,JUVENILE BOOKED,900 Block of GRANT AV,-122.40663400369971,37.79558440570673,POINT (-122.4066340036997 37.79558440570673),18029322027140,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6778,180293220,MISSING PERSON,FOUND PERSON,Friday,04/20/2018,14:14,CENTRAL,JUVENILE BOOKED,900 Block of GRANT AV,-122.40663400369971,37.79558440570673,POINT (-122.4066340036997 37.79558440570673),18029322075000,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6779,180292705,ASSAULT,BATTERY,Friday,04/20/2018,13:24,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.40316216785652,37.803098729448976,POINT (-122.40316216785652 37.80309872944898),18029270504134,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6780,180292705,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Friday,04/20/2018,13:24,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.40316216785652,37.803098729448976,POINT (-122.40316216785652 37.80309872944898),18029270527171,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6781,180292705,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,04/20/2018,13:24,CENTRAL,"ARREST, BOOKED",SANSOME ST / GREENWICH ST,-122.40316216785652,37.803098729448976,POINT (-122.40316216785652 37.80309872944898),18029270528150,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6782,180291973,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,04/20/2018,09:00,CENTRAL,"ARREST, BOOKED",2700 Block of TAYLOR ST,-122.41564282577595,37.8077624944954,POINT (-122.41564282577595 37.8077624944954),18029197306302,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6783,180291973,OTHER OFFENSES,PROBATION VIOLATION,Friday,04/20/2018,09:00,CENTRAL,"ARREST, BOOKED",2700 Block of TAYLOR ST,-122.41564282577595,37.8077624944954,POINT (-122.41564282577595 37.8077624944954),18029197326170,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6784,180300455,LARCENY/THEFT,"LICENSE PLATE OR TAB, THEFT OF",Friday,04/20/2018,06:00,CENTRAL,NONE,JONES ST / FRANCISCO ST,-122.41670118302416,37.80427488586658,POINT (-122.41670118302416 37.80427488586658),18030045506246,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
6785,180291945,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,04/19/2018,21:30,CENTRAL,NONE,POWELL ST / FILBERT ST,-122.41102313654189,37.801169643250105,POINT (-122.41102313654189 37.80116964325011),18029194504014,94133,1926,103,295,756,772,22513,4294,1331,2558,2070,970,6736,4554,24710,16137,16124,15203,921,13,8573,66422.0,117135,65125,132472,58461,66563,103990,47937,26929,25082,1847
